rel_path,label,speaker_id,gender
Male\Speaker_06\Neutral\Neutral_16.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_17.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_18.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_19.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_20.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_21.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_22.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_23.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_24.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_25.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_26.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_27.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_28.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_29.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_30.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_31.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_32.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_33.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_34.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_35.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_36.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_37.wav,3,6,0
Male\Speaker_06\Neutral\Neutral_38.wav,3,6,0
Male\Speaker_06\Sad\Sad_01.wav,1,6,0
Male\Speaker_06\Sad\Sad_02.wav,1,6,0
Male\Speaker_06\Sad\Sad_03.wav,1,6,0
Male\Speaker_06\Sad\Sad_04.wav,1,6,0
Male\Speaker_06\Sad\Sad_05.wav,1,6,0
Male\Speaker_06\Sad\Sad_06.wav,1,6,0
Male\Speaker_06\Sad\Sad_07.wav,1,6,0
Male\Speaker_06\Sad\Sad_08.wav,1,6,0
Male\Speaker_06\Sad\Sad_09.wav,1,6,0
Male\Speaker_06\Sad\Sad_10.wav,1,6,0
Male\Speaker_06\Sad\Sad_11.wav,1,6,0
Male\Speaker_06\Sad\Sad_12.wav,1,6,0
Male\Speaker_06\Sad\Sad_13.wav,1,6,0
Male\Speaker_06\Sad\Sad_14.wav,1,6,0
Male\Speaker_06\Sad\Sad_15.wav,1,6,0
Male\Speaker_06\Sad\Sad_16.wav,1,6,0
Male\Speaker_06\Sad\Sad_17.wav,1,6,0
Male\Speaker_06\Sad\Sad_18.wav,1,6,0
Male\Speaker_06\Sad\Sad_19.wav,1,6,0
Male\Speaker_06\Sad\Sad_20.wav,1,6,0
Male\Speaker_06\Sad\Sad_21.wav,1,6,0
Male\Speaker_06\Sad\Sad_22.wav,1,6,0
Male\Speaker_06\Sad\Sad_23.wav,1,6,0
Male\Speaker_06\Sad\Sad_24.wav,1,6,0
Male\Speaker_06\Sad\Sad_25.wav,1,6,0
Male\Speaker_06\Sad\Sad_26.wav,1,6,0
Male\Speaker_06\Sad\Sad_27.wav,1,6,0
Male\Speaker_06\Sad\Sad_28.wav,1,6,0
Male\Speaker_06\Sad\Sad_29.wav,1,6,0
Male\Speaker_06\Sad\Sad_30.wav,1,6,0
Male\Speaker_06\Sad\Sad_31.wav,1,6,0
Male\Speaker_06\Sad\Sad_32.wav,1,6,0
Male\Speaker_06\Sad\Sad_33.wav,1,6,0
Male\Speaker_06\Sad\Sad_34.wav,1,6,0
Male\Speaker_06\Sad\Sad_35.wav,1,6,0
Male\Speaker_06\Sad\Sad_36.wav,1,6,0
Male\Speaker_06\Sad\Sad_37.wav,1,6,0
Male\Speaker_06\Sad\Sad_38.wav,1,6,0
Male\Speaker_06\Sad\Sad_39.wav,1,6,0
Male\Speaker_06\Sad\Sad_40.wav,1,6,0
Male\Speaker_06\Sad\Sad_41.wav,1,6,0
Male\Speaker_06\Sad\Sad_42.wav,1,6,0
Male\Speaker_06\Sad\Sad_43.wav,1,6,0
Male\Speaker_06\Sad\Sad_44.wav,1,6,0
Male\Speaker_06\Sad\Sad_45.wav,1,6,0
Male\Speaker_06\Sad\Sad_46.wav,1,6,0
Male\Speaker_06\Sad\Sad_47.wav,1,6,0
Male\Speaker_06\Sad\Sad_48.wav,1,6,0
Male\Speaker_06\Sad\Sad_49.wav,1,6,0
Male\Speaker_06\Sad\Sad_50.wav,1,6,0
Male\Speaker_06\Sad\Sad_51.wav,1,6,0
Male\Speaker_06\Sad\Sad_52.wav,1,6,0
Male\Speaker_06\Sad\Sad_53.wav,1,6,0
Male\Speaker_06\Sad\Sad_54.wav,1,6,0
Male\Speaker_06\Sad\Sad_55.wav,1,6,0
Male\Speaker_06\Sad\Sad_56.wav,1,6,0
Male\Speaker_06\Sad\Sad_57.wav,1,6,0
Male\Speaker_06\Sad\Sad_58.wav,1,6,0
Male\Speaker_06\Sad\Sad_59.wav,1,6,0
Male\Speaker_06\Sad\Sad_60.wav,1,6,0
Male\Speaker_07\Angry\Angry_01.wav,2,7,0
Male\Speaker_07\Angry\Angry_02.wav,2,7,0
Male\Speaker_07\Angry\Angry_03.wav,2,7,0
Male\Speaker_07\Angry\Angry_04.wav,2,7,0
Male\Speaker_07\Angry\Angry_05.wav,2,7,0
Male\Speaker_07\Angry\Angry_06.wav,2,7,0
Male\Speaker_07\Angry\Angry_07.wav,2,7,0
Male\Speaker_07\Angry\Angry_08.wav,2,7,0
Male\Speaker_07\Angry\Angry_09.wav,2,7,0
Male\Speaker_07\Angry\Angry_10.wav,2,7,0
Male\Speaker_07\Angry\Angry_11.wav,2,7,0
Male\Speaker_07\Angry\Angry_12.wav,2,7,0
Male\Speaker_07\Angry\Angry_13.wav,2,7,0
Male\Speaker_07\Angry\Angry_14.wav,2,7,0
Male\Speaker_07\Angry\Angry_15.wav,2,7,0
Male\Speaker_07\Angry\Angry_16.wav,2,7,0
Male\Speaker_07\Angry\Angry_17.wav,2,7,0
Male\Speaker_07\Angry\Angry_18.wav,2,7,0
Male\Speaker_07\Angry\Angry_19.wav,2,7,0
Male\Speaker_07\Angry\Angry_20.wav,2,7,0
Male\Speaker_07\Angry\Angry_21.wav,2,7,0
Male\Speaker_07\Angry\Angry_22.wav,2,7,0
Male\Speaker_07\Angry\Angry_23.wav,2,7,0
Male\Speaker_07\Angry\Angry_24.wav,2,7,0
Male\Speaker_07\Angry\Angry_25.wav,2,7,0
Male\Speaker_07\Angry\Angry_26.wav,2,7,0
Male\Speaker_07\Angry\Angry_27.wav,2,7,0
Male\Speaker_07\Angry\Angry_28.wav,2,7,0
Male\Speaker_07\Angry\Angry_29.wav,2,7,0
Male\Speaker_07\Angry\Angry_30.wav,2,7,0
Male\Speaker_07\Happy\Happy_01.wav,0,7,0
Male\Speaker_07\Happy\Happy_02.wav,0,7,0
Male\Speaker_07\Happy\Happy_03.wav,0,7,0
Male\Speaker_07\Happy\Happy_04.wav,0,7,0
Male\Speaker_07\Happy\Happy_05.wav,0,7,0
Male\Speaker_07\Happy\Happy_06.wav,0,7,0
Male\Speaker_07\Happy\Happy_07.wav,0,7,0
Male\Speaker_07\Happy\Happy_08.wav,0,7,0
Male\Speaker_07\Happy\Happy_09.wav,0,7,0
Male\Speaker_07\Happy\Happy_10.wav,0,7,0
Male\Speaker_07\Happy\Happy_11.wav,0,7,0
Male\Speaker_07\Happy\Happy_12.wav,0,7,0
Male\Speaker_07\Happy\Happy_13.wav,0,7,0
Male\Speaker_07\Happy\Happy_14.wav,0,7,0
Male\Speaker_07\Happy\Happy_15.wav,0,7,0
Male\Speaker_07\Happy\Happy_16.wav,0,7,0
Male\Speaker_07\Happy\Happy_17.wav,0,7,0
Male\Speaker_07\Happy\Happy_18.wav,0,7,0
Male\Speaker_07\Happy\Happy_19.wav,0,7,0
Male\Speaker_07\Happy\Happy_20.wav,0,7,0
Male\Speaker_07\Happy\Happy_21.wav,0,7,0
Male\Speaker_07\Happy\Happy_22.wav,0,7,0
Male\Speaker_07\Happy\Happy_23.wav,0,7,0
Male\Speaker_07\Happy\Happy_24.wav,0,7,0
Male\Speaker_07\Happy\Happy_25.wav,0,7,0
Male\Speaker_07\Happy\Happy_26.wav,0,7,0
Male\Speaker_07\Happy\Happy_27.wav,0,7,0
Male\Speaker_07\Neutral\Neutral_01.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_02.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_03.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_04.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_05.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_06.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_07.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_08.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_09.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_10.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_11.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_12.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_13.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_14.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_15.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_16.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_17.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_18.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_19.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_20.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_21.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_22.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_23.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_24.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_25.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_26.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_27.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_28.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_29.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_30.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_31.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_32.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_33.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_34.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_35.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_36.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_37.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_38.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_39.wav,3,7,0
Male\Speaker_07\Neutral\Neutral_40.wav,3,7,0
Male\Speaker_07\Sad\Sad_01.wav,1,7,0
Male\Speaker_07\Sad\Sad_02.wav,1,7,0
Male\Speaker_07\Sad\Sad_03.wav,1,7,0
Male\Speaker_07\Sad\Sad_04.wav,1,7,0
Male\Speaker_07\Sad\Sad_05.wav,1,7,0
Male\Speaker_07\Sad\Sad_06.wav,1,7,0
Male\Speaker_07\Sad\Sad_07.wav,1,7,0
Male\Speaker_07\Sad\Sad_08.wav,1,7,0
Male\Speaker_07\Sad\Sad_09.wav,1,7,0
Male\Speaker_07\Sad\Sad_10.wav,1,7,0
Male\Speaker_07\Sad\Sad_11.wav,1,7,0
Male\Speaker_07\Sad\Sad_12.wav,1,7,0
Male\Speaker_07\Sad\Sad_13.wav,1,7,0
Male\Speaker_07\Sad\Sad_14.wav,1,7,0
Male\Speaker_07\Sad\Sad_15.wav,1,7,0
Male\Speaker_07\Sad\Sad_16.wav,1,7,0
Male\Speaker_07\Sad\Sad_17.wav,1,7,0
Male\Speaker_07\Sad\Sad_18.wav,1,7,0
Male\Speaker_07\Sad\Sad_19.wav,1,7,0
Male\Speaker_07\Sad\Sad_20.wav,1,7,0
Male\Speaker_07\Sad\Sad_21.wav,1,7,0
Male\Speaker_07\Sad\Sad_22.wav,1,7,0
Male\Speaker_07\Sad\Sad_23.wav,1,7,0
Male\Speaker_07\Sad\Sad_24.wav,1,7,0
Male\Speaker_07\Sad\Sad_25.wav,1,7,0
Male\Speaker_07\Sad\Sad_26.wav,1,7,0
Male\Speaker_07\Sad\Sad_27.wav,1,7,0
Male\Speaker_07\Sad\Sad_28.wav,1,7,0
Male\Speaker_07\Sad\Sad_29.wav,1,7,0
Male\Speaker_07\Sad\Sad_30.wav,1,7,0
Male\Speaker_07\Sad\Sad_31.wav,1,7,0
Male\Speaker_07\Sad\Sad_32.wav,1,7,0
Male\Speaker_07\Sad\Sad_33.wav,1,7,0
Male\Speaker_07\Sad\Sad_34.wav,1,7,0
Male\Speaker_07\Sad\Sad_35.wav,1,7,0
Male\Speaker_07\Sad\Sad_36.wav,1,7,0
Male\Speaker_07\Sad\Sad_37.wav,1,7,0
Male\Speaker_07\Sad\Sad_38.wav,1,7,0
Male\Speaker_07\Sad\Sad_39.wav,1,7,0
Male\Speaker_07\Sad\Sad_40.wav,1,7,0
Male\Speaker_07\Sad\Sad_41.wav,1,7,0
Male\Speaker_08\Angry\Angry_01.wav,2,8,0
Male\Speaker_08\Angry\Angry_02.wav,2,8,0
Male\Speaker_08\Angry\Angry_03.wav,2,8,0
Male\Speaker_08\Angry\Angry_04.wav,2,8,0
Male\Speaker_08\Angry\Angry_05.wav,2,8,0
Male\Speaker_08\Angry\Angry_06.wav,2,8,0
Male\Speaker_08\Angry\Angry_07.wav,2,8,0
Male\Speaker_08\Angry\Angry_08.wav,2,8,0
Male\Speaker_08\Angry\Angry_09.wav,2,8,0
Male\Speaker_08\Angry\Angry_10.wav,2,8,0
Male\Speaker_08\Angry\Angry_11.wav,2,8,0
Male\Speaker_08\Angry\Angry_12.wav,2,8,0
Male\Speaker_08\Angry\Angry_13.wav,2,8,0
Male\Speaker_08\Angry\Angry_14.wav,2,8,0
Male\Speaker_08\Angry\Angry_15.wav,2,8,0
Male\Speaker_08\Angry\Angry_16.wav,2,8,0
Male\Speaker_08\Angry\Angry_17.wav,2,8,0
Male\Speaker_08\Angry\Angry_18.wav,2,8,0
Male\Speaker_08\Angry\Angry_19.wav,2,8,0
Male\Speaker_08\Angry\Angry_20.wav,2,8,0
Male\Speaker_08\Angry\Angry_21.wav,2,8,0
Male\Speaker_08\Angry\Angry_22.wav,2,8,0
Male\Speaker_08\Angry\Angry_23.wav,2,8,0
Male\Speaker_08\Angry\Angry_24.wav,2,8,0
Male\Speaker_08\Angry\Angry_25.wav,2,8,0
Male\Speaker_08\Happy\Happy_01.wav,0,8,0
Male\Speaker_08\Happy\Happy_02.wav,0,8,0
Male\Speaker_08\Happy\Happy_03.wav,0,8,0
Male\Speaker_08\Happy\Happy_04.wav,0,8,0
Male\Speaker_08\Happy\Happy_05.wav,0,8,0
Male\Speaker_08\Happy\Happy_06.wav,0,8,0
Male\Speaker_08\Happy\Happy_07.wav,0,8,0
Male\Speaker_08\Happy\Happy_08.wav,0,8,0
Male\Speaker_08\Happy\Happy_09.wav,0,8,0
Male\Speaker_08\Happy\Happy_10.wav,0,8,0
Male\Speaker_08\Happy\Happy_11.wav,0,8,0
Male\Speaker_08\Happy\Happy_12.wav,0,8,0
Male\Speaker_08\Happy\Happy_13.wav,0,8,0
Male\Speaker_08\Happy\Happy_14.wav,0,8,0
Male\Speaker_08\Happy\Happy_15.wav,0,8,0
Male\Speaker_08\Happy\Happy_16.wav,0,8,0
Male\Speaker_08\Happy\Happy_17.wav,0,8,0
Male\Speaker_08\Happy\Happy_18.wav,0,8,0
Male\Speaker_08\Happy\Happy_19.wav,0,8,0
Male\Speaker_08\Happy\Happy_20.wav,0,8,0
Male\Speaker_08\Happy\Happy_21.wav,0,8,0
Male\Speaker_08\Happy\Happy_22.wav,0,8,0
Male\Speaker_08\Happy\Happy_23.wav,0,8,0
Male\Speaker_08\Happy\Happy_24.wav,0,8,0
Male\Speaker_08\Happy\Happy_25.wav,0,8,0
Male\Speaker_08\Neutral\Neutral_01.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_02.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_03.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_04.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_05.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_06.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_07.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_08.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_09.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_10.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_11.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_12.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_13.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_14.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_15.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_16.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_17.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_18.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_19.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_20.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_21.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_22.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_23.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_24.wav,3,8,0
Male\Speaker_08\Neutral\Neutral_25.wav,3,8,0
Male\Speaker_08\Sad\Sad_01.wav,1,8,0
Male\Speaker_08\Sad\Sad_02.wav,1,8,0
Male\Speaker_08\Sad\Sad_03.wav,1,8,0
Male\Speaker_08\Sad\Sad_04.wav,1,8,0
Male\Speaker_08\Sad\Sad_05.wav,1,8,0
Male\Speaker_08\Sad\Sad_06.wav,1,8,0
Male\Speaker_08\Sad\Sad_07.wav,1,8,0
Male\Speaker_08\Sad\Sad_08.wav,1,8,0
Male\Speaker_08\Sad\Sad_09.wav,1,8,0
Male\Speaker_08\Sad\Sad_10.wav,1,8,0
Male\Speaker_08\Sad\Sad_11.wav,1,8,0
Male\Speaker_08\Sad\Sad_12.wav,1,8,0
Male\Speaker_08\Sad\Sad_13.wav,1,8,0
Male\Speaker_08\Sad\Sad_14.wav,1,8,0
Male\Speaker_08\Sad\Sad_15.wav,1,8,0
Male\Speaker_08\Sad\Sad_16.wav,1,8,0
Male\Speaker_08\Sad\Sad_17.wav,1,8,0
Male\Speaker_08\Sad\Sad_18.wav,1,8,0
Male\Speaker_08\Sad\Sad_19.wav,1,8,0
Male\Speaker_08\Sad\Sad_20.wav,1,8,0
Male\Speaker_08\Sad\Sad_21.wav,1,8,0
Male\Speaker_08\Sad\Sad_22.wav,1,8,0
Male\Speaker_08\Sad\Sad_23.wav,1,8,0
Male\Speaker_08\Sad\Sad_24.wav,1,8,0
Male\Speaker_08\Sad\Sad_25.wav,1,8,0
Male\Speaker_09\Angry\Angry_01.wav,2,9,0
Male\Speaker_09\Angry\Angry_02.wav,2,9,0
Male\Speaker_09\Angry\Angry_03.wav,2,9,0
Male\Speaker_09\Angry\Angry_04.wav,2,9,0
Male\Speaker_09\Angry\Angry_05.wav,2,9,0
Male\Speaker_09\Angry\Angry_06.wav,2,9,0
Male\Speaker_09\Angry\Angry_07.wav,2,9,0
Male\Speaker_09\Angry\Angry_08.wav,2,9,0
Male\Speaker_09\Angry\Angry_09.wav,2,9,0
Male\Speaker_09\Angry\Angry_10.wav,2,9,0
Male\Speaker_09\Angry\Angry_11.wav,2,9,0
Male\Speaker_09\Angry\Angry_12.wav,2,9,0
Male\Speaker_09\Angry\Angry_13.wav,2,9,0
Male\Speaker_09\Angry\Angry_14.wav,2,9,0
Male\Speaker_09\Angry\Angry_15.wav,2,9,0
Male\Speaker_09\Angry\Angry_16.wav,2,9,0
Male\Speaker_09\Angry\Angry_17.wav,2,9,0
Male\Speaker_09\Angry\Angry_18.wav,2,9,0
Male\Speaker_09\Angry\Angry_19.wav,2,9,0
Male\Speaker_09\Angry\Angry_20.wav,2,9,0
Male\Speaker_09\Happy\Happy_01.wav,0,9,0
Male\Speaker_09\Happy\Happy_02.wav,0,9,0
Male\Speaker_09\Happy\Happy_03.wav,0,9,0
Male\Speaker_09\Happy\Happy_04.wav,0,9,0
Male\Speaker_09\Happy\Happy_05.wav,0,9,0
Male\Speaker_09\Happy\Happy_06.wav,0,9,0
Male\Speaker_09\Happy\Happy_07.wav,0,9,0
Male\Speaker_09\Happy\Happy_08.wav,0,9,0
Male\Speaker_09\Happy\Happy_09.wav,0,9,0
Male\Speaker_09\Happy\Happy_10.wav,0,9,0
Male\Speaker_09\Happy\Happy_11.wav,0,9,0
Male\Speaker_09\Happy\Happy_12.wav,0,9,0
Male\Speaker_09\Happy\Happy_13.wav,0,9,0
Male\Speaker_09\Happy\Happy_14.wav,0,9,0
Male\Speaker_09\Happy\Happy_15.wav,0,9,0
Male\Speaker_09\Happy\Happy_16.wav,0,9,0
Male\Speaker_09\Happy\Happy_17.wav,0,9,0
Male\Speaker_09\Happy\Happy_18.wav,0,9,0
Male\Speaker_09\Happy\Happy_19.wav,0,9,0
Male\Speaker_09\Happy\Happy_20.wav,0,9,0
Male\Speaker_09\Happy\Happy_21.wav,0,9,0
Male\Speaker_09\Happy\Happy_22.wav,0,9,0
Male\Speaker_09\Neutral\Neutral_01.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_02.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_03.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_04.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_05.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_06.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_07.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_08.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_09.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_10.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_11.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_12.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_13.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_14.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_15.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_16.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_17.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_18.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_19.wav,3,9,0
Male\Speaker_09\Neutral\Neutral_20.wav,3,9,0
Male\Speaker_09\Sad\Sad_01.wav,1,9,0
Male\Speaker_09\Sad\Sad_02.wav,1,9,0
Male\Speaker_09\Sad\Sad_03.wav,1,9,0
Male\Speaker_09\Sad\Sad_04.wav,1,9,0
Male\Speaker_09\Sad\Sad_05.wav,1,9,0
Male\Speaker_09\Sad\Sad_06.wav,1,9,0
Male\Speaker_09\Sad\Sad_07.wav,1,9,0
Male\Speaker_09\Sad\Sad_08.wav,1,9,0
Male\Speaker_09\Sad\Sad_09.wav,1,9,0
Male\Speaker_09\Sad\Sad_10.wav,1,9,0
Male\Speaker_09\Sad\Sad_11.wav,1,9,0
Male\Speaker_09\Sad\Sad_12.wav,1,9,0
Male\Speaker_09\Sad\Sad_13.wav,1,9,0
Male\Speaker_09\Sad\Sad_14.wav,1,9,0
Male\Speaker_09\Sad\Sad_15.wav,1,9,0
Male\Speaker_09\Sad\Sad_16.wav,1,9,0
Male\Speaker_09\Sad\Sad_17.wav,1,9,0
Male\Speaker_09\Sad\Sad_18.wav,1,9,0
Male\Speaker_09\Sad\Sad_19.wav,1,9,0
Male\Speaker_09\Sad\Sad_20.wav,1,9,0
Male\Speaker_10\Angry\Angry_01.wav,2,10,0
Male\Speaker_10\Angry\Angry_02.wav,2,10,0
Male\Speaker_10\Angry\Angry_03.wav,2,10,0
Male\Speaker_10\Angry\Angry_04.wav,2,10,0
Male\Speaker_10\Angry\Angry_05.wav,2,10,0
Male\Speaker_10\Angry\Angry_06.wav,2,10,0
Male\Speaker_10\Angry\Angry_07.wav,2,10,0
Male\Speaker_10\Angry\Angry_08.wav,2,10,0
Male\Speaker_10\Angry\Angry_09.wav,2,10,0
Male\Speaker_10\Angry\Angry_10.wav,2,10,0
Male\Speaker_10\Happy\Happy_01.wav,0,10,0
Male\Speaker_10\Happy\Happy_02.wav,0,10,0
Male\Speaker_10\Happy\Happy_03.wav,0,10,0
Male\Speaker_10\Happy\Happy_04.wav,0,10,0
Male\Speaker_10\Happy\Happy_05.wav,0,10,0
Male\Speaker_10\Happy\Happy_06.wav,0,10,0
Male\Speaker_10\Happy\Happy_07.wav,0,10,0
Male\Speaker_10\Happy\Happy_08.wav,0,10,0
Male\Speaker_10\Happy\Happy_09.wav,0,10,0
Male\Speaker_10\Happy\Happy_10.wav,0,10,0
Male\Speaker_10\Neutral\Neutral_01.wav,3,10,0
Male\Speaker_10\Neutral\Neutral_02.wav,3,10,0
Male\Speaker_10\Neutral\Neutral_03.wav,3,10,0
Male\Speaker_10\Neutral\Neutral_04.wav,3,10,0
Male\Speaker_10\Neutral\Neutral_05.wav,3,10,0
Male\Speaker_10\Neutral\Neutral_06.wav,3,10,0
Male\Speaker_10\Neutral\Neutral_07.wav,3,10,0
Male\Speaker_10\Neutral\Neutral_08.wav,3,10,0
Male\Speaker_10\Neutral\Neutral_09.wav,3,10,0
Male\Speaker_10\Neutral\Neutral_10.wav,3,10,0
Male\Speaker_10\Sad\Sad_01.wav,1,10,0
Male\Speaker_10\Sad\Sad_02.wav,1,10,0
Male\Speaker_10\Sad\Sad_03.wav,1,10,0
Male\Speaker_10\Sad\Sad_04.wav,1,10,0
Male\Speaker_10\Sad\Sad_05.wav,1,10,0
Male\Speaker_10\Sad\Sad_06.wav,1,10,0
Male\Speaker_10\Sad\Sad_07.wav,1,10,0
Male\Speaker_10\Sad\Sad_08.wav,1,10,0
Male\Speaker_10\Sad\Sad_09.wav,1,10,0
Male\Speaker_10\Sad\Sad_10.wav,1,10,0
Male\Speaker_11\Angry\Angry_01.wav,2,11,0
Male\Speaker_11\Angry\Angry_02.wav,2,11,0
Male\Speaker_11\Angry\Angry_03.wav,2,11,0
Male\Speaker_11\Angry\Angry_04.wav,2,11,0
Male\Speaker_11\Angry\Angry_05.wav,2,11,0
Male\Speaker_11\Angry\Angry_06.wav,2,11,0
Male\Speaker_11\Angry\Angry_07.wav,2,11,0
Male\Speaker_11\Angry\Angry_08.wav,2,11,0
Male\Speaker_11\Angry\Angry_09.wav,2,11,0
Male\Speaker_11\Angry\Angry_10.wav,2,11,0
Male\Speaker_11\Happy\Happy_01.wav,0,11,0
Male\Speaker_11\Happy\Happy_02.wav,0,11,0
Male\Speaker_11\Happy\Happy_03.wav,0,11,0
Male\Speaker_11\Happy\Happy_04.wav,0,11,0
Male\Speaker_11\Happy\Happy_05.wav,0,11,0
Male\Speaker_11\Happy\Happy_06.wav,0,11,0
Male\Speaker_11\Happy\Happy_07.wav,0,11,0
Male\Speaker_11\Happy\Happy_08.wav,0,11,0
Male\Speaker_11\Happy\Happy_09.wav,0,11,0
Male\Speaker_11\Happy\Happy_10.wav,0,11,0
Male\Speaker_11\Neutral\Neutral_01.wav,3,11,0
Male\Speaker_11\Neutral\Neutral_02.wav,3,11,0
Male\Speaker_11\Neutral\Neutral_03.wav,3,11,0
Male\Speaker_11\Neutral\Neutral_04.wav,3,11,0
Male\Speaker_11\Neutral\Neutral_05.wav,3,11,0
Male\Speaker_11\Neutral\Neutral_06.wav,3,11,0
Male\Speaker_11\Neutral\Neutral_07.wav,3,11,0
Male\Speaker_11\Neutral\Neutral_08.wav,3,11,0
Male\Speaker_11\Neutral\Neutral_09.wav,3,11,0
Male\Speaker_11\Neutral\Neutral_10.wav,3,11,0
